time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,aqi
2025-02-13 12:00:00,22.2,37.0,0.0,14.5,69.15492804755304
2025-02-13 13:00:00,23.1,32.0,0.0,15.2,65.07586373248786
2025-02-13 14:00:00,23.6,28.0,0.0,16.1,74.42513725806585
2025-02-13 15:00:00,23.4,28.0,0.0,15.7,57.67832687787278
2025-02-13 16:00:00,22.5,33.0,0.0,14.7,58.35090654467905
2025-02-13 17:00:00,21.3,39.0,0.0,13.7,71.498357206952
2025-02-13 18:00:00,20.5,46.0,0.0,11.9,73.93110227374439
2025-02-13 19:00:00,19.4,49.0,0.0,12.0,65.61135551184215
2025-02-13 20:00:00,18.6,48.0,0.0,12.7,69.98596731523968
2025-02-13 21:00:00,17.9,46.0,0.0,11.8,69.78078716682559
2025-02-13 22:00:00,17.3,45.0,0.0,11.3,72.94343894041353
2025-02-13 23:00:00,16.8,43.0,0.0,9.8,98.81435218096823
2025-02-14 00:00:00,16.2,42.0,0.0,8.7,82.60089227406849
2025-02-14 01:00:00,15.5,43.0,0.0,8.3,81.3757473584018
2025-02-14 02:00:00,14.8,45.0,0.0,8.5,103.65146404238422
2025-02-14 03:00:00,14.1,47.0,0.0,8.6,97.57858944362583
2025-02-14 04:00:00,13.4,50.0,0.0,8.4,98.80093376116005
2025-02-14 05:00:00,12.9,52.0,0.0,8.7,88.62969815698966
2025-02-14 06:00:00,12.4,61.0,0.0,10.8,102.21933511059221
2025-02-14 07:00:00,12.3,60.0,0.0,10.9,98.74528033472907
2025-02-14 08:00:00,13.8,55.0,0.0,11.6,90.92678190992831
2025-02-14 09:00:00,16.3,48.0,0.0,11.1,76.18668399617333
2025-02-14 10:00:00,19.0,41.0,0.0,11.9,83.72951158944187
2025-02-14 11:00:00,21.4,34.0,0.0,12.2,92.1390189667645
2025-02-14 12:00:00,23.2,27.0,0.0,13.5,75.52163134498096
2025-02-14 13:00:00,24.2,27.0,0.0,14.1,68.64313355639347
2025-02-14 14:00:00,24.6,27.0,0.0,13.9,68.28975020516599
2025-02-14 15:00:00,24.5,28.0,0.0,13.3,68.50233120959759
2025-02-14 16:00:00,24.0,30.0,0.0,12.5,64.6634488800726
2025-02-14 17:00:00,22.7,36.0,0.0,10.3,74.64783119093443
2025-02-14 18:00:00,21.7,41.0,0.0,8.6,89.12309331360551
2025-02-14 19:00:00,20.9,44.0,0.0,8.5,89.472729148851
2025-02-14 20:00:00,20.2,44.0,0.0,8.3,75.73039700424272
2025-02-14 21:00:00,19.6,43.0,0.0,7.8,91.49337904914914
2025-02-14 22:00:00,18.8,44.0,0.0,6.0,92.77694079535594
2025-02-14 23:00:00,17.8,48.0,0.0,5.1,96.38176900924815
2025-02-15 00:00:00,16.9,52.0,0.0,4.8,98.72369219516673
2025-02-15 01:00:00,16.0,56.0,0.0,4.7,92.43322673304976
2025-02-15 02:00:00,15.6,60.0,0.0,3.8,100.87626172898597
2025-02-15 03:00:00,15.0,60.0,0.0,4.7,109.31259209502744
2025-02-15 04:00:00,14.2,66.0,0.0,4.2,98.94541984683666
2025-02-15 05:00:00,13.9,68.0,0.0,3.3,103.09228989622719
2025-02-15 06:00:00,13.0,74.0,0.0,4.1,113.04869099704713
2025-02-15 07:00:00,13.2,73.0,0.0,3.5,105.9259870093846
2025-02-15 08:00:00,15.8,61.0,0.0,2.8,114.65077272986665
2025-02-15 09:00:00,19.6,46.0,0.0,1.3,101.49263757938233
2025-02-15 10:00:00,22.9,35.0,0.0,0.7,105.54097003772782
2025-02-15 11:00:00,25.1,27.0,0.0,4.7,95.18736233706106
2025-02-15 12:00:00,25.6,27.0,0.0,8.2,81.37064627840344
2025-02-15 13:00:00,25.5,27.0,0.0,9.8,78.07223025528346
2025-02-15 14:00:00,25.6,26.0,0.0,9.1,74.01522866340609
2025-02-15 15:00:00,25.5,26.0,0.0,9.3,76.58322183462772
2025-02-15 16:00:00,24.9,28.0,0.0,10.3,67.34029511279478
2025-02-15 17:00:00,23.6,31.0,0.0,9.6,73.43334815289383
2025-02-15 18:00:00,24.0,31.0,0.0,6.9,85.00474607825228
2025-02-15 19:00:00,22.5,36.0,0.0,4.9,76.75564485994855
2025-02-15 20:00:00,21.2,43.0,0.0,4.6,84.507619909565
2025-02-15 21:00:00,20.1,49.0,0.0,5.1,93.52129164408802
2025-02-15 22:00:00,19.1,50.0,0.0,5.6,76.00679555192114
2025-02-15 23:00:00,18.1,53.0,0.0,5.1,106.96884491766097
2025-02-16 00:00:00,17.5,57.0,0.0,1.9,110.4009461035414
2025-02-16 01:00:00,17.2,59.0,0.0,1.6,95.49134400448378
2025-02-16 02:00:00,17.2,59.0,0.0,0.0,96.33977010580259
2025-02-16 03:00:00,15.8,63.0,0.0,3.7,107.04331806615568
2025-02-16 04:00:00,15.4,65.0,0.0,2.1,103.66563456428558
2025-02-16 05:00:00,14.8,68.0,0.0,2.4,119.27700034702627
2025-02-16 06:00:00,13.4,79.0,0.0,3.1,117.5371558402467
2025-02-16 07:00:00,13.6,81.0,0.0,3.2,115.9802004299983
2025-02-16 08:00:00,16.1,69.0,0.0,3.6,106.53054924043518
2025-02-16 09:00:00,19.5,56.0,0.0,1.6,121.03104843334273
2025-02-16 10:00:00,22.5,44.0,0.0,2.8,108.43830541037667
2025-02-16 11:00:00,24.6,34.0,0.0,2.4,103.62185372928955
2025-02-16 12:00:00,25.8,30.0,0.0,1.9,105.76953245771696
2025-02-16 13:00:00,26.4,29.0,0.0,4.5,83.40656230005462
2025-02-16 14:00:00,26.6,30.0,0.0,5.9,95.5223057885985
2025-02-16 15:00:00,26.5,30.0,0.0,6.5,81.89502838129403
2025-02-16 16:00:00,26.0,32.0,0.0,6.8,84.75404535126651
2025-02-16 17:00:00,24.9,36.0,0.0,8.4,78.54149302730877
2025-02-16 18:00:00,23.8,40.0,0.0,7.8,68.20408146070979
2025-02-16 19:00:00,22.5,48.0,0.0,6.8,92.33817192181806
2025-02-16 20:00:00,21.5,53.0,0.0,6.1,76.22455421469715
2025-02-16 21:00:00,20.2,59.0,0.0,4.4,88.07664225574447
2025-02-16 22:00:00,19.0,64.0,0.0,4.9,93.63936829232802
2025-02-16 23:00:00,18.0,69.0,0.0,4.6,86.90327952243976
2025-02-17 00:00:00,17.4,71.0,0.0,4.3,96.05604572996934
2025-02-17 01:00:00,17.0,73.0,0.0,3.1,110.2246970859037
2025-02-17 02:00:00,16.6,75.0,0.0,1.8,110.87384574884655
2025-02-17 03:00:00,16.9,74.0,0.0,2.1,112.35318822301163
2025-02-17 04:00:00,16.5,76.0,0.0,3.5,107.06856216295068
2025-02-17 05:00:00,16.7,76.0,0.0,1.9,117.56607996621307
2025-02-17 06:00:00,16.4,79.0,0.0,1.4,117.05366791321912
2025-02-17 07:00:00,16.2,81.0,0.0,1.0,108.90105289277928
2025-02-17 08:00:00,18.0,70.0,0.0,2.4,112.62217663287431
2025-02-17 09:00:00,20.6,57.0,0.0,1.8,101.7638755506607
2025-02-17 10:00:00,23.4,41.0,0.0,2.8,108.94428387319324
2025-02-17 11:00:00,25.6,31.0,0.0,1.1,98.54040930752522
2025-02-17 12:00:00,27.0,26.0,0.0,0.7,116.4610751047108
2025-02-17 13:00:00,28.1,21.0,0.0,1.0,101.71316948442528
2025-02-17 14:00:00,28.6,19.0,0.0,2.0,89.82851986258514
2025-02-17 15:00:00,28.8,19.0,0.0,3.3,90.88990167267036
2025-02-17 16:00:00,28.0,23.0,0.0,6.7,65.85360653833837
2025-02-17 17:00:00,26.4,29.0,0.0,7.9,85.63965332765105
2025-02-17 18:00:00,24.5,31.0,0.0,3.6,80.47337060949285
2025-02-17 19:00:00,23.2,42.0,0.0,1.0,95.06112873859324
2025-02-17 20:00:00,22.4,49.0,0.0,0.4,93.30884326936969
2025-02-17 21:00:00,21.4,52.0,0.0,1.5,93.94432121339938
2025-02-17 22:00:00,20.6,59.0,0.0,3.0,98.0724794597393
2025-02-17 23:00:00,19.4,65.0,0.0,4.6,100.48768115382147
2025-02-18 00:00:00,19.8,64.0,0.0,4.4,102.16064620886391
2025-02-18 01:00:00,19.2,65.0,0.0,4.4,104.48571736624294
2025-02-18 02:00:00,18.0,67.0,0.0,5.1,93.94927842201886
2025-02-18 03:00:00,18.2,63.0,0.0,6.9,118.76025885373011
2025-02-18 04:00:00,17.1,69.0,0.0,4.6,111.07612290814055
2025-02-18 05:00:00,17.2,70.0,0.0,1.8,118.74943540416143
2025-02-18 06:00:00,17.0,74.0,0.0,1.1,116.14911959882355
2025-02-18 07:00:00,16.8,75.0,0.0,3.2,108.61738112279815
2025-02-18 08:00:00,18.9,65.0,0.0,5.1,109.01951072145569
2025-02-18 09:00:00,19.8,62.0,0.0,5.9,106.63084999836853
2025-02-18 10:00:00,21.0,58.0,0.0,7.1,109.04171951657209
2025-02-18 11:00:00,22.0,53.0,0.0,9.6,106.74293351981271
2025-02-18 12:00:00,23.3,45.0,0.0,6.7,103.47321420232046
2025-02-18 13:00:00,24.8,35.0,0.0,6.4,76.41280254962908
2025-02-18 14:00:00,26.3,29.0,0.0,7.8,79.68113038872043
2025-02-18 15:00:00,26.4,27.0,0.0,9.0,80.78292296457715
2025-02-18 16:00:00,25.9,26.0,0.0,8.6,74.5038545772264
2025-02-18 17:00:00,24.8,30.0,0.0,7.1,79.80486304685627
2025-02-18 18:00:00,23.4,36.0,0.0,5.1,69.89310366573667
2025-02-18 19:00:00,22.0,46.0,0.0,4.2,96.07114177095956
2025-02-18 20:00:00,21.3,52.0,0.0,3.9,79.66766747246825
2025-02-18 21:00:00,20.8,55.0,0.0,3.1,85.32477645586525
2025-02-18 22:00:00,19.9,56.0,0.0,5.0,87.41136188434743
2025-02-18 23:00:00,18.9,59.0,0.0,4.9,96.54076733718722
2025-02-19 00:00:00,17.9,61.0,0.0,4.9,88.32098204371616
2025-02-19 01:00:00,17.0,63.0,0.0,5.1,94.26286625233453
2025-02-19 02:00:00,16.1,66.0,0.0,4.8,112.84267482613498
2025-02-19 03:00:00,15.6,68.0,0.0,5.1,105.60539130828256
2025-02-19 04:00:00,15.1,69.0,0.0,5.1,110.8230916111301
2025-02-19 05:00:00,14.7,69.0,0.0,5.2,99.57376665053249
2025-02-19 06:00:00,14.1,76.0,0.0,5.1,110.48320735806755
2025-02-19 07:00:00,14.3,75.0,0.0,6.1,107.57639989610112
2025-02-19 08:00:00,16.0,68.0,0.0,5.9,100.83636946389895
2025-02-19 09:00:00,19.2,56.0,0.0,4.1,105.25437405063555
2025-02-19 10:00:00,21.9,45.0,0.0,4.5,87.35518248020776
2025-02-19 11:00:00,24.2,36.0,0.0,5.8,97.28587310114125
2025-02-19 12:00:00,25.7,29.0,0.0,6.7,85.95361050709617
2025-02-19 13:00:00,26.5,26.0,0.0,6.9,83.82897142638365
2025-02-19 14:00:00,27.0,25.0,0.0,7.3,88.81742014478566
2025-02-19 15:00:00,27.0,26.0,0.0,8.5,82.41243962268186
2025-02-19 16:00:00,26.5,28.0,0.0,8.5,76.36348197626486
2025-02-19 17:00:00,25.5,31.0,0.0,6.5,74.17655071587137
2025-02-19 18:00:00,24.1,38.0,0.0,4.1,97.16068936348131
2025-02-19 19:00:00,23.6,42.0,0.0,4.0,80.10679890616183
2025-02-19 20:00:00,22.8,49.0,0.0,3.7,97.32242461790071
2025-02-19 21:00:00,21.8,49.0,0.3,7.3,75.35644767103123
2025-02-19 22:00:00,20.0,61.0,0.5,5.8,100.23017265198403
2025-02-19 23:00:00,18.2,72.0,0.2,3.2,111.24871313933298
2025-02-20 00:00:00,18.1,73.0,0.0,8.3,84.59509440878773
2025-02-20 01:00:00,17.0,78.0,0.5,2.3,114.05426804074271
2025-02-20 02:00:00,16.9,75.0,0.1,10.3,100.868895845356
2025-02-20 03:00:00,16.4,79.0,0.7,9.7,105.69656969340157
2025-02-20 04:00:00,15.9,86.0,1.3,11.8,101.60825546651074
2025-02-20 05:00:00,15.1,83.0,0.0,12.1,94.28456707188799
2025-02-20 06:00:00,16.2,87.0,0.1,10.0,105.20773953881793
2025-02-20 07:00:00,16.4,82.0,0.0,10.1,116.50830267645735
2025-02-20 08:00:00,17.9,73.0,0.0,10.3,93.46687920973551
2025-02-20 09:00:00,19.8,64.0,0.0,10.8,99.01523026905761
2025-02-20 10:00:00,20.2,62.0,0.2,12.8,98.55714742879236
2025-02-20 11:00:00,20.8,59.0,0.0,12.2,82.41365300990266
2025-02-20 12:00:00,21.6,57.0,0.5,13.5,73.48086378129632
2025-02-20 13:00:00,22.9,53.0,0.0,15.8,68.71010161472897
2025-02-20 14:00:00,23.5,48.0,0.0,16.6,75.48816984214182
2025-02-20 15:00:00,23.6,46.0,0.0,16.5,61.669289650672766
2025-02-20 16:00:00,23.1,49.0,0.0,14.3,73.15764679640694
2025-02-20 17:00:00,21.9,54.0,0.0,13.9,84.83486347491701
2025-02-20 18:00:00,21.0,61.0,0.0,14.4,75.74921344024659
2025-02-20 19:00:00,20.0,67.0,0.0,14.9,71.68627418366884
2025-02-20 20:00:00,19.5,67.0,0.2,9.7,87.46303478982522
2025-02-20 21:00:00,15.9,89.0,2.3,13.1,82.29580608313637
2025-02-20 22:00:00,16.1,87.0,1.0,7.6,100.01197378272973
2025-02-20 23:00:00,16.1,87.0,0.2,9.0,109.50682982701882
2025-02-21 00:00:00,15.6,88.0,0.2,9.2,102.91633228085944
2025-02-21 01:00:00,15.2,90.0,0.1,6.9,121.34598021218211
2025-02-21 02:00:00,14.8,91.0,0.1,5.4,115.0960635933434
2025-02-21 03:00:00,14.4,93.0,0.0,5.3,109.1344854695367
2025-02-21 04:00:00,14.2,93.0,0.0,6.3,129.90527445887633
2025-02-21 05:00:00,13.7,93.0,0.0,5.5,115.02763075789663
2025-02-21 06:00:00,14.3,90.0,0.0,4.4,109.98970464576358
2025-02-21 07:00:00,14.5,89.0,0.0,3.3,135.0874575247227
2025-02-21 08:00:00,16.0,82.0,0.0,2.4,112.73533529601279
2025-02-21 09:00:00,18.2,71.0,0.0,1.5,109.94907849424172
2025-02-21 10:00:00,20.5,62.0,0.0,0.8,108.98365671268975
2025-02-21 11:00:00,22.5,53.0,0.0,1.5,108.5568875230762
2025-02-21 12:00:00,23.7,49.0,0.0,2.0,110.08998005114283
2025-02-21 13:00:00,24.6,47.0,0.0,2.6,81.58685661236312
2025-02-21 14:00:00,25.0,44.0,0.0,5.0,99.49445366618113
2025-02-21 15:00:00,24.9,44.0,0.0,7.7,82.56535380320081
2025-02-21 16:00:00,24.0,46.0,0.0,10.1,78.26048593660417
2025-02-21 17:00:00,22.7,52.0,0.0,11.2,91.8928863351373
2025-02-21 18:00:00,21.6,58.0,0.0,9.8,85.2321073880836
2025-02-21 19:00:00,20.8,65.0,0.0,8.8,91.03545309374378
2025-02-21 20:00:00,19.9,70.0,0.0,8.0,91.14582623498815
2025-02-21 21:00:00,18.9,75.0,0.0,7.3,100.66259410668458
2025-02-21 22:00:00,18.0,80.0,0.0,7.0,110.18502427968477
2025-02-21 23:00:00,17.0,84.0,0.0,7.1,84.23294092666919
2025-02-22 00:00:00,16.3,86.0,0.0,8.2,109.75408669809227
2025-02-22 01:00:00,15.8,85.0,0.0,8.6,113.76654457088621
2025-02-22 02:00:00,15.1,86.0,0.0,7.7,110.02920349824272
2025-02-22 03:00:00,14.6,87.0,0.0,8.1,102.842078053497
2025-02-22 04:00:00,14.1,89.0,0.0,8.6,100.36405685791284
2025-02-22 05:00:00,13.6,89.0,0.0,8.4,125.89708718164395
2025-02-22 06:00:00,13.5,92.0,0.0,8.0,105.02687495657852
2025-02-22 07:00:00,13.5,90.0,0.0,8.8,119.57265837064487
2025-02-22 08:00:00,15.1,81.0,0.0,7.1,111.51354326454448
2025-02-22 09:00:00,17.2,69.0,0.0,7.4,118.0344306545347
2025-02-22 10:00:00,19.7,58.0,0.0,7.5,96.9239396127695
2025-02-22 11:00:00,21.7,48.0,0.0,8.6,81.38924665844051
2025-02-22 12:00:00,23.0,43.0,0.0,10.2,86.54195669331015
2025-02-22 13:00:00,23.5,40.0,0.0,11.4,71.06607493681548
2025-02-22 14:00:00,23.9,36.0,0.0,11.5,96.88118448139174
2025-02-22 15:00:00,23.8,37.0,0.0,11.8,80.65639408201234
2025-02-22 16:00:00,23.2,38.0,0.0,11.9,80.32547067814426
2025-02-22 17:00:00,22.0,42.0,0.0,11.8,80.57074613380843
2025-02-22 18:00:00,20.4,53.0,0.0,7.0,81.7616329985753
2025-02-22 19:00:00,19.4,60.0,0.0,5.8,90.12514070500666
2025-02-22 20:00:00,18.7,64.0,0.0,6.4,92.62610995218147
2025-02-22 21:00:00,18.0,68.0,0.0,5.2,109.97712575738238
2025-02-22 22:00:00,17.2,73.0,0.0,4.8,92.03711817286224
2025-02-22 23:00:00,16.5,76.0,0.0,4.7,97.88112117383481
2025-02-23 00:00:00,15.9,78.0,0.0,4.3,103.78624622815738
2025-02-23 01:00:00,15.3,78.0,0.0,4.5,103.05178971878517
2025-02-23 02:00:00,14.9,78.0,0.0,4.7,98.94427879011663
2025-02-23 03:00:00,14.4,80.0,0.0,5.1,91.6356865782574
2025-02-23 04:00:00,14.0,81.0,0.0,5.2,99.04205594231637
2025-02-23 05:00:00,13.6,83.0,0.0,5.1,121.02238011012247
2025-02-23 06:00:00,13.2,87.0,0.0,4.5,115.84423166488496
2025-02-23 07:00:00,13.8,84.0,0.0,5.0,119.79794299583054
2025-02-23 08:00:00,15.5,77.0,0.0,5.6,106.30737203065647
2025-02-23 09:00:00,18.0,66.0,0.0,5.4,106.06026859941821
2025-02-23 10:00:00,20.5,56.0,0.0,6.0,112.92886647845167
2025-02-23 11:00:00,22.5,47.0,0.0,6.7,107.06637457216158
2025-02-23 12:00:00,23.8,41.0,0.0,7.2,98.3055688998854
2025-02-23 13:00:00,24.5,39.0,0.0,7.3,90.49313612195226
2025-02-23 14:00:00,25.0,37.0,0.0,7.6,89.75754996458419
2025-02-23 15:00:00,24.9,37.0,0.0,8.7,85.04437781276486
2025-02-23 16:00:00,24.4,37.0,0.0,9.1,79.06507318588517
2025-02-23 17:00:00,23.2,40.0,0.0,8.4,78.37376869534415
2025-02-23 18:00:00,21.9,47.0,0.0,5.4,96.05333958884738
2025-02-23 19:00:00,20.5,54.0,0.0,4.0,83.739964519154
2025-02-23 20:00:00,19.5,59.0,0.0,3.7,105.86006868220448
2025-02-23 21:00:00,18.9,63.0,0.0,3.7,95.9218100750124
2025-02-23 22:00:00,18.3,65.0,0.0,3.6,90.91838943885571
2025-02-23 23:00:00,17.8,66.0,0.0,2.7,99.97267760704305
2025-02-24 00:00:00,17.1,68.0,0.0,3.1,99.52806769530383
2025-02-24 01:00:00,16.5,70.0,0.0,3.1,104.11975480103595
2025-02-24 02:00:00,15.9,73.0,0.0,2.9,107.0612482741326
2025-02-24 03:00:00,15.2,75.0,0.0,3.1,108.46491375480858
2025-02-24 04:00:00,14.1,80.0,0.0,3.8,112.0114266582394
2025-02-24 05:00:00,13.3,83.0,0.0,4.7,113.58291619082777
2025-02-24 06:00:00,13.4,89.0,0.0,4.9,121.44094035120953
2025-02-24 07:00:00,13.7,87.0,0.0,5.2,113.0016610913456
2025-02-24 08:00:00,16.0,75.0,0.0,4.5,114.29427178161143
2025-02-24 09:00:00,19.4,59.0,0.0,4.0,107.62349633877488
2025-02-24 10:00:00,22.2,49.0,0.0,4.2,107.09798829839345
2025-02-24 11:00:00,24.2,38.0,0.0,4.8,97.68120264335394
2025-02-24 12:00:00,25.6,30.0,0.0,6.2,86.06617047772396
2025-02-24 13:00:00,26.5,27.0,0.0,8.6,77.13097297563846
2025-02-24 14:00:00,26.9,24.0,0.0,9.4,80.79053009447225
2025-02-24 15:00:00,26.8,23.0,0.0,10.2,84.74071808475483
2025-02-24 16:00:00,26.0,24.0,0.0,10.3,72.76184728559907
2025-02-24 17:00:00,24.9,30.0,0.0,9.4,71.88547071783279
2025-02-24 18:00:00,23.0,44.0,0.0,7.2,82.73072817804176
2025-02-24 19:00:00,21.6,54.0,0.0,4.4,88.77675471831279
2025-02-24 20:00:00,20.7,60.0,0.0,3.9,91.43185604088383
2025-02-24 21:00:00,20.0,65.0,0.0,3.2,89.9619065849486
2025-02-24 22:00:00,19.5,65.0,0.0,2.1,101.76806490110953
2025-02-24 23:00:00,19.0,67.0,0.0,2.7,106.45381062102629
2025-02-25 00:00:00,18.3,68.0,0.0,2.3,100.1748723133683
2025-02-25 01:00:00,18.0,68.0,0.0,2.7,102.81537552269985
2025-02-25 02:00:00,16.8,73.0,0.0,3.2,104.56676745233717
2025-02-25 03:00:00,15.9,77.0,0.0,4.7,101.44830989392366
2025-02-25 04:00:00,15.0,82.0,0.0,4.4,107.62225991855532
2025-02-25 05:00:00,14.5,85.0,0.0,4.4,114.55061302228549
2025-02-25 06:00:00,14.4,89.0,0.0,3.6,109.60879677144078
2025-02-25 07:00:00,15.1,85.0,0.0,6.2,112.00281075181336
2025-02-25 08:00:00,17.5,73.0,0.0,4.8,106.64213709680729
2025-02-25 09:00:00,21.0,58.0,0.0,4.0,101.55718125150497
2025-02-25 10:00:00,23.9,43.0,0.0,3.2,106.5386631283666
2025-02-25 11:00:00,25.7,32.0,0.0,3.7,93.54787453737751
2025-02-25 12:00:00,27.1,27.0,0.0,3.8,91.3681043512811
2025-02-25 13:00:00,27.9,25.0,0.0,5.4,98.45369672293603
2025-02-25 14:00:00,28.1,25.0,0.0,5.6,80.72781197756088
2025-02-25 15:00:00,27.5,26.0,0.0,5.5,96.73246899740883
2025-02-25 16:00:00,27.1,28.0,0.0,7.4,79.16546028011052
2025-02-25 17:00:00,26.0,30.0,0.0,6.1,75.39285237333837
2025-02-25 18:00:00,24.1,43.0,0.0,3.1,88.29056302632056
2025-02-25 19:00:00,23.3,48.0,0.0,2.0,96.29221914979873
2025-02-25 20:00:00,22.3,48.0,0.0,3.8,101.70152520236412
2025-02-25 21:00:00,21.6,51.0,0.0,2.1,103.57812082420524
2025-02-25 22:00:00,20.8,51.0,0.0,3.5,97.21054936260462
2025-02-25 23:00:00,20.6,51.0,0.0,5.5,103.82234092335835
2025-02-26 00:00:00,19.9,58.0,0.0,4.9,87.2373048666731
2025-02-26 01:00:00,18.7,64.0,0.0,4.8,105.96120727298465
2025-02-26 02:00:00,18.2,68.0,0.0,4.0,110.9291422881247
2025-02-26 03:00:00,18.2,69.0,0.0,2.4,115.90141572429079
2025-02-26 04:00:00,17.9,70.0,0.0,4.3,100.44170927010006
2025-02-26 05:00:00,18.1,67.0,0.0,4.0,104.97358400030872
2025-02-26 06:00:00,18.7,73.0,0.0,2.6,116.0892432466414
2025-02-26 07:00:00,19.0,75.0,0.0,1.7,127.24051134678838
2025-02-26 08:00:00,19.9,67.0,0.0,6.2,121.54961890204464
2025-02-26 09:00:00,22.8,56.0,0.0,4.9,102.01537169015391
2025-02-26 10:00:00,26.0,46.0,0.0,5.7,92.34063665794781
2025-02-26 11:00:00,27.8,40.0,0.0,5.8,103.82044661754153
2025-02-26 12:00:00,29.0,36.0,0.0,6.5,112.22015428085166
2025-02-26 13:00:00,29.8,33.0,0.0,5.8,100.16759627403361
2025-02-26 14:00:00,30.0,32.0,0.0,6.7,83.36913513378731
2025-02-26 15:00:00,29.8,31.0,0.0,6.8,106.36068500477359
2025-02-26 16:00:00,29.4,33.0,0.0,8.2,87.86895831475238
2025-02-26 17:00:00,28.2,39.0,0.0,8.9,77.02506509629112
2025-02-26 18:00:00,26.6,48.0,0.0,3.0,108.87967936610947
2025-02-26 19:00:00,25.6,58.0,0.0,1.9,94.55221491164107
2025-02-26 20:00:00,25.2,60.0,0.0,1.0,99.23374134083639
2025-02-26 21:00:00,24.5,62.0,0.0,2.3,107.984055708641
2025-02-26 22:00:00,23.5,62.0,0.0,4.5,99.97022697652072
2025-02-26 23:00:00,22.6,66.0,0.0,5.0,102.4280617649587
2025-02-27 00:00:00,21.9,69.0,0.0,4.3,106.61881734679375
2025-02-27 01:00:00,21.6,70.0,0.0,1.8,120.93488867720545
2025-02-27 02:00:00,22.2,68.0,0.0,1.4,99.0822423573128
2025-02-27 03:00:00,21.6,70.0,0.0,2.4,117.63142828599184
2025-02-27 04:00:00,20.6,72.0,0.0,3.8,112.60975642600604
2025-02-27 05:00:00,20.5,69.0,0.0,4.0,108.7179112178924
2025-02-27 06:00:00,21.1,75.0,0.0,4.1,111.16202190976084
2025-02-27 07:00:00,21.0,72.0,0.0,17.1,73.22061576107217
2025-02-27 08:00:00,19.1,73.0,0.5,8.6,98.8872533403613
2025-02-27 09:00:00,19.6,78.0,0.2,10.0,112.4130701593619
2025-02-27 10:00:00,20.4,82.0,0.3,11.5,106.36736098148694
2025-02-27 11:00:00,20.2,84.0,0.0,14.4,93.38385685935287
2025-02-27 12:00:00,20.6,76.0,0.0,10.9,86.45418678240955
2025-02-27 13:00:00,22.0,67.0,0.0,12.8,94.07551288028789
2025-02-27 14:00:00,23.4,62.0,0.0,12.0,95.88191571691708
2025-02-27 15:00:00,23.0,63.0,0.0,9.2,97.50548528138542
2025-02-27 16:00:00,22.4,64.0,0.0,8.7,83.19369472011405
2025-02-27 17:00:00,22.1,60.0,0.0,10.1,79.06641945894279
2025-02-27 18:00:00,21.7,62.0,0.0,6.1,104.15935564720365
2025-02-27 19:00:00,21.2,64.0,0.0,8.9,79.81067293450289
2025-02-27 20:00:00,20.1,69.0,0.0,9.0,93.49726716362764
2025-02-27 21:00:00,20.0,70.0,0.0,9.6,78.20196955628941
2025-02-27 22:00:00,20.0,68.0,0.0,10.8,87.34076926367675
2025-02-27 23:00:00,19.8,65.0,0.0,12.4,91.4484772796145
2025-02-28 00:00:00,19.5,63.0,0.0,11.9,89.38864405378298
2025-02-28 01:00:00,19.3,62.0,0.0,9.5,99.21635136198367
2025-02-28 02:00:00,19.2,64.0,0.0,8.1,92.06997022420154
2025-02-28 03:00:00,19.1,66.0,0.0,10.0,93.80524625180055
2025-02-28 04:00:00,19.0,69.0,0.0,11.2,103.03433763354536
2025-02-28 05:00:00,18.9,70.0,0.0,12.2,103.84402935845692
2025-02-28 06:00:00,19.4,68.0,0.0,10.0,104.2620957252178
2025-02-28 07:00:00,19.1,69.0,0.0,6.8,115.05521655569851
2025-02-28 08:00:00,18.8,70.0,0.0,7.0,95.88115341405435
2025-02-28 09:00:00,18.2,76.0,0.5,9.4,99.25687435084212
2025-02-28 10:00:00,18.2,82.0,0.9,11.3,111.34219216636106
2025-02-28 11:00:00,19.5,77.0,0.2,11.9,105.07323991755399
2025-02-28 12:00:00,20.0,74.0,0.0,12.9,96.30887290883058
2025-02-28 13:00:00,21.1,71.0,0.0,11.4,90.86028457946908
2025-02-28 14:00:00,22.0,69.0,0.0,10.7,98.22711515222757
2025-02-28 15:00:00,23.3,65.0,0.0,10.2,92.41554214191663
2025-02-28 16:00:00,23.4,65.0,0.0,9.1,79.54311997125166
2025-02-28 17:00:00,22.9,69.0,0.0,6.4,102.37133627285814
2025-02-28 18:00:00,22.3,74.0,0.0,7.6,88.38610185352213
2025-02-28 19:00:00,21.4,83.0,0.0,9.5,99.36381689359246
2025-02-28 20:00:00,20.9,85.0,0.0,6.1,90.12839300229216
2025-02-28 21:00:00,18.5,90.0,1.7,9.1,105.09468682898685
2025-02-28 22:00:00,18.5,90.0,0.0,5.8,103.65413110216294
2025-02-28 23:00:00,18.4,91.0,0.0,10.3,91.94749906740935
2025-03-01 00:00:00,17.4,87.0,0.0,9.8,96.12128164800728
2025-03-01 01:00:00,16.8,87.0,0.0,9.0,101.82342695912692
2025-03-01 02:00:00,16.2,89.0,0.0,9.1,106.32043026451181
2025-03-01 03:00:00,15.9,90.0,0.0,8.5,118.53969198337275
2025-03-01 04:00:00,15.7,90.0,0.0,9.0,110.08501982512007
